outward,easting,northing,lat,lon,demand
UB10,507774,184712,51.551018,-0.446975,63.87321959993976
UB11,492584,201132,51.701317,-0.66165,114.60476393714791
UB2,513478,179558,51.503583,-0.36641,144.56220254826684
UB3,509148,179267,51.501816,-0.428856,88.87731413342648
UB4,510637,181884,51.525045,-0.406593,59.955108071751894
UB5,511235,185048,51.553366,-0.396977,142.55032144326637
UB6,513408,197548,51.665282,-0.361602,117.00713297383662
UB7,506224,179118,51.501031,-0.471017,75.94981390717952
UB8,507681,184876,51.552514,-0.448275,106.58891127473768
UB9,496430,205685,51.741589,-0.604762,56.055256645232134
W1,522184,201920,51.702735,-0.233247,96.35413165806509
W10,520515,193635,51.628637,-0.260247,44.606362855582844
W11,518841,197578,51.664433,-0.283083,81.73435008621898
W12,521764,182526,51.528528,-0.24605,65.9728587918671
W13,516740,180611,51.512376,-0.319074,89.72411164375625
W14,524703,178910,51.495396,-0.204989,107.96737651793016
W17,424112,423096,53.703758,-1.636236,126.5304756038055
W1A,528268,181839,51.520914,-0.152594,114.74721173568025
W1B,529256,181540,51.51801,-0.138478,123.44371870572188
W1D,529772,180998,51.513019,-0.131233,74.67586547579083
W1E,529412,180974,51.51288,-0.136439,72.54526271306678
W1F,529513,181007,51.513154,-0.134969,67.56581889991476
W1G,517635,185494,51.556077,-0.304558,79.23501133006002
W1H,527860,181246,51.515681,-0.158681,64.57610547466702
W1J,529090,180415,51.507935,-0.141273,89.4788237653769
W1K,528405,180713,51.510768,-0.151028,109.99061660970465
W1S,529052,180743,51.510888,-0.141697,85.85959524762218
W1T,529441,181775,51.520076,-0.135716,98.88441776146121
W1U,528355,181613,51.518871,-0.151421,105.06300309092842
W1W,529104,181773,51.520133,-0.140578,105.92116028712452
W1X,529090,180460,51.508335,-0.141265,85.55043053703902
W2,525491,183025,51.532204,-0.192173,136.071292667351
W3,520675,180232,51.508145,-0.262534,86.8692559123875
W4,518260,179729,51.504134,-0.297477,109.06989415695814
W5,518069,180343,51.509694,-0.300023,146.04453543753468
W6,521450,178526,51.492653,-0.251958,170.25780430468808
W7,515679,180402,51.510717,-0.334431,84.15573372193387
W8,527729,180866,51.512295,-0.160716,77.6031060448174
W9,525508,182452,51.527046,-0.192138,146.45497345115322
WA1,362457,388971,53.396249,-2.56605,228.42444613270473
WA10,349941,402704,53.518632,-2.756449,69.94381101572152
WA11,362538,389722,53.403005,-2.564913,68.86124785563462
WA12,357334,397314,53.470839,-2.644217,68.66290422237198
WA13,367862,387205,53.380733,-2.484581,140.3230290112768
WA14,375193,384762,53.359167,-2.374191,84.8418622144671
WA15,382369,387509,53.38415,-2.26652,127.95986279117801
WA16,375081,377947,53.29791,-2.375333,133.50677692520293
WA19,351680,395336,53.45257,-2.729089,94.55930079090975
WA2,364174,392949,53.432121,-2.540685,97.46150412930004
WA3,364787,395356,53.453793,-2.53173,109.59734771960379
WA4,362836,384865,53.359363,-2.559863,75.26979269486964
WA5,363256,386175,53.371166,-2.553713,123.85474502661904
WA6,353459,375466,53.27414,-2.699358,122.80201363811038
WA7,354127,382215,53.334862,-2.690327,83.50479149128218
WA71,355712,383488,53.346435,-2.666713,68.03929530166498
WA8,351393,381753,53.330462,-2.731315,120.84544992793202
WA9,351882,397467,53.471742,-2.726363,102.48116228811898
WC1,530273,182090,51.522712,-0.123616,74.59277444693764
WC1A,530128,181467,51.517153,-0.125934,91.43078525993026
WC1B,530471,181770,51.519792,-0.120889,53.46511695897639
WC1E,529717,181999,51.522024,-0.131669,139.18658507175996
WC1H,530100,182572,51.527088,-0.125927,118.23935396249384
WC1N,530741,182098,51.52268,-0.116867,131.2287023916602
WC1R,531160,181320,51.515587,-0.111134,63.01299974185611
WC1V,530798,181598,51.518175,-0.116236,143.1172095658834
WC1X,530907,182444,51.525747,-0.114348,73.02152167501772
WC2,530442,180903,51.512009,-0.121621,124.20560098443588
WC2A,530920,181328,51.515714,-0.114584,94.5127558042972
WC2B,530514,181152,51.514234,-0.1205,113.69763533212571
WC2E,530462,180993,51.512811,-0.121304,86.34454724883727
WC2H,530029,181071,51.513612,-0.127512,123.2642081745843
WC2N,530279,180710,51.510312,-0.124045,113.77462100575401
WC2R,530711,180863,51.511589,-0.117771,181.07447694772208
WD1,513704,195464,51.646491,-0.358011,143.47109568093245
WD17,507750,198045,51.670861,-0.443237,83.08962712232085
WD18,510033,196130,51.65321,-0.410834,87.32423389237307
WD19,510658,194127,51.635086,-0.402428,139.1973946432541
WD2,511557,198296,51.672374,-0.388121,123.65214976456664
WD23,508855,195190,51.64499,-0.428145,113.67373833006906
WD24,524410,214718,51.81726,-0.196479,103.31335003893238
WD25,512959,199110,51.67941,-0.367584,110.35245905199483
WD3,504043,198805,51.678389,-0.496583,73.61354461701562
WD4,508009,202499,51.710848,-0.438111,115.93039948801353
WD5,509660,201927,51.705383,-0.414398,66.11890182926918
WD6,515286,198020,51.669148,-0.33431,94.568815779365
WD7,516962,199885,51.685562,-0.309465,131.35567871765056
WD8,445544,256408,52.20404,-1.334969,80.80736024434682
WE14,379256,244872,52.1018,-2.304256,117.99991431127825
WF1,433786,422319,53.696248,-1.489783,98.87206590078009
WF10,443074,424438,53.714609,-1.348822,74.63901490107352
WF11,453019,487008,54.275993,-1.187293,122.17737661096962
WF12,425348,421929,53.693219,-1.617604,90.7031995223301
WF13,426581,421351,53.687962,-1.598975,95.5172839518336
WF14,422718,424641,53.717711,-1.657231,78.65905870100623
WF15,418410,425110,53.722092,-1.722485,122.77874765270292
WF16,422983,423661,53.708894,-1.653293,172.56860247055494
WF17,423490,424968,53.720618,-1.645509,82.62600782390415
WF2,433277,419250,53.668698,-1.497808,112.08003404163871
WF3,434724,426343,53.732353,-1.475129,72.4306136196647
WF31,428072,426112,53.730669,-1.575979,88.0618841157933
WF4,436845,410526,53.590047,-1.44485,138.30136629951375
WF4C,442680,412992,53.611766,-1.356367,59.62953156382317
WF5,428386,420328,53.678672,-1.571742,95.23488587822807
WF6,437928,424528,53.715814,-1.426786,115.24271760599612
WF62Q,425296,452160,53.964921,-1.615921,57.36400973433216
WF7,442491,419528,53.670533,-1.358329,142.1244155094545
WF8,445286,422693,53.698741,-1.315567,102.8790865254454
WF9,444991,418815,53.663911,-1.320597,113.9856137528482
WK3,450744,413352,53.614285,-1.234434,71.59086558778188
WN1,358213,407486,53.562332,-2.632329,157.96669475078002
WN12,362848,401896,53.512439,-2.561706,110.6013317067171
WN2,362168,405516,53.544928,-2.572387,127.38040797721575
WN3,361479,394220,53.443356,-2.581396,104.48161539792326
WN4,357642,401541,53.508859,-2.640153,100.99113095819605
WN5,355620,403353,53.524977,-2.670894,219.41374662459668
WN6,362470,403080,53.523059,-2.567548,104.4185004058109
WN7,365370,400377,53.498964,-2.523494,137.78764353229886
WN72N,367704,399728,53.493275,-2.488258,66.3131069525318
WN8,351852,406862,53.556186,-2.728271,63.261772887914816
WN8O,352000,405552,53.544417,-2.725839,113.25730463043256
WR1,381959,259250,52.231169,-2.265554,181.97144568029634
WR10,397373,247650,52.127169,-2.039775,98.07162435992399
WR11,399554,239144,52.050698,-2.007901,94.70755786145678
WR12,409956,237104,52.032273,-1.856272,67.30033161015393
WR13,378242,244539,52.098771,-2.319033,99.7221647208511
WR14,376114,247304,52.123538,-2.350289,121.82009673253746
WR15,359670,266833,52.298149,-2.592802,123.99507723166774
WR2,385004,254014,52.184186,-2.220748,102.0026370081667
WR3,387211,260832,52.245539,-2.188713,66.33591360249764
WR4,387218,256611,52.207589,-2.188458,93.16244867175783
WR5,386300,252948,52.174634,-2.201739,111.8219670595475
WR52,386392,253704,52.181428,-2.200434,143.0941408795884
WR6,373235,256433,52.205479,-2.39306,77.65789154941734
WR7,395748,255110,52.194229,-2.063603,45.91918879944065
WR8,386248,242399,52.079792,-2.202066,68.69475107185578
WR9,393447,265017,52.283273,-2.09747,83.25069146142677
WR99,389944,263520,52.269756,-2.148778,120.39490517747407
WS1,401194,299074,52.589491,-1.983792,67.0352266764242
WS10,398897,306114,52.652778,-2.017731,124.53231456112242
WS11,398969,309372,52.682067,-2.016667,104.16860752289345
WS12,404294,314685,52.729808,-1.937835,120.20606184212461
WS13,408326,310632,52.693333,-1.878237,97.23930020934989
WS14,411489,307174,52.662186,-1.831551,99.93108296863477
WS15,405913,316218,52.74358,-1.913833,125.76996403114067
WS19,398696,295400,52.556453,-2.02066,130.81125600663998
WS2,400614,298583,52.585069,-1.992364,137.86163900693418
WS3,402704,299720,52.595293,-1.961501,112.91107403388838
WS31,411664,311792,52.703693,-1.828812,109.71171128274713
WS4,402305,299996,52.59777,-1.967391,103.0140047451175
WS5,403852,297503,52.575351,-1.944578,80.06779273853748
WS6,398479,307366,52.664031,-2.023909,91.5236450002751
WS7,400355,309722,52.68521,-1.996166,63.36072607515719
WS7O,364776,305352,52.64477,-2.522023,174.99455256358328
WS8,405114,305612,52.64824,-1.925834,112.52969103676452
WS9,406025,301474,52.61103,-1.912444,95.45990460087773
WS98X,415552,347896,53.028146,-1.769564,103.35526124360553
WT11,403632,244029,52.094604,-1.94839,215.66210402438935
WV1,395767,306678,52.657827,-2.063996,178.6912023331042
WV10,388193,305853,52.650297,-2.175949,78.08198401935937
WV11,395185,302038,52.61611,-2.072533,117.83576891554752
WV12,406483,317980,52.759409,-1.905362,79.61080836105758
WV13,397073,299672,52.594855,-2.044627,157.66534913715594
WV14,394462,295092,52.553661,-2.083091,91.11112098039041
WV15,375376,291218,52.518305,-2.3643,145.2529264225674
WV16,371257,291295,52.518791,-2.425015,154.29138130975278
WV2,392154,297557,52.575791,-2.11719,97.94377439820113
WV3,387504,310442,52.691537,-2.186312,69.51115091070868
WV4,390869,296339,52.564824,-2.136128,78.44635968380182
WV5,384911,293328,52.537618,-2.223886,92.8167675329331
WV6,387882,299692,52.594905,-2.180308,127.95968072732167
WV7,391057,287983,52.489709,-2.133123,108.5656398205693
WV8,392693,305917,52.650953,-2.109436,119.98943378469369
WV9,395485,313855,52.722348,-2.068268,134.96870330637506
Y01,487936,482544,54.231083,-0.652514,78.69617633651144
Y02,461496,477248,54.187341,-1.059127,116.93887196641342
Y03,462118,453080,53.970088,-1.054542,113.20315184739339
Y08,466400,431688,53.777321,-0.993896,57.37214042702763
YE1,434688,387712,53.385137,-1.479945,107.63470351388156
YE10,415936,133424,51.099896,-1.773778,74.21358421322624
YO1,459704,441846,53.869417,-1.093523,117.97707050041282
YO10,462007,451337,53.954439,-1.056574,73.43873794208587
YO11,504902,487136,54.269152,-0.390736,86.49420433981521
YO12,502877,487177,54.269931,-0.421806,176.53727971481794
YO13,497431,491115,54.306374,-0.504117,133.47152097412828
YO14,508097,478091,54.187231,-0.344949,80.86955512528608
YO15,519879,468337,54.096998,-0.16836,80.33529271802773
YO16,514493,474212,54.150996,-0.24846,85.70672863925137
YO17,483168,471663,54.134111,-0.728636,98.22203789310299
YO18,476793,487646,54.278715,-0.822098,52.73424988438613
YO19,463593,444417,53.892066,-1.033851,77.66150548943264
YO2,469444,486812,54.272268,-0.935143,64.9455485377642
YO20,460272,508376,54.467199,-1.071607,103.06256982791977
YO21,481821,504056,54.425382,-0.740405,97.91832391776384
YO22,489540,507051,54.450992,-0.620563,59.74746364747785
YO23,458627,449272,53.936276,-1.10848,140.8555776260731
YO24,454898,454295,53.981823,-1.164369,177.1693736665395
YO25,499819,447861,53.917308,-0.481689,70.27181412185645
YO26,448163,460977,54.042545,-1.265998,75.50809300627728
YO3,460830,453300,53.97222,-1.074122,136.74391913455165
YO30,458341,455747,53.994498,-1.11159,84.41813102738693
YO31,462478,448764,53.93126,-1.04992,65.13742281284564
YO32,459851,454184,53.980277,-1.088872,72.20386046147205
YO34,460968,455792,53.994595,-1.071529,135.98984950787369
YO39,459520,452912,53.968883,-1.094174,114.24872551812125
YO4,481632,438448,53.835904,-0.761023,74.59269711104812
YO41,468379,447437,53.918599,-0.960366,86.64423151358653
YO42,478002,446131,53.905505,-0.814218,142.53285573497217
YO43,486417,441055,53.858558,-0.687585,94.52039823146372
YO5,445936,455824,53.996434,-1.300789,58.33832539768073
YO51,439708,465604,54.084847,-1.394506,107.16887680358506
YO60,469915,464504,54.071755,-0.93307,154.0520523986332
YO61,453949,467751,54.102847,-1.176446,159.62955563103267
YO62,464245,480772,54.218673,-1.016252,135.5646330712337
YO7,440067,475569,54.17437,-1.387695,114.6123438488277
YO8,463440,431843,53.77909,-1.038763,97.10349817746837
YO86,475176,437448,53.82789,-0.859349,83.24452392499856
YO89,460984,432672,53.786824,-1.075875,64.54418931914137
YO91,460504,453656,53.975455,-1.079029,99.37261485810133
YS22,493648,507760,54.456617,-0.557006,47.937716824620985
ZE1,446297,1141020,60.151066,-1.167983,106.51209787487332
ZE2,444046,1168116,60.394585,-1.202625,96.70428317461682
ZE3,439134,967886,58.597195,-1.328406,41.97134131727297
